18,61.0,58.4166666667,56.0,62.4166666667,70.9230769231,73.8461538462,70.6923076923,61.0,58.4166666667,56.0,62.4166666667,70.9230769231,73.8461538462,70.6923076923
19,140.928571429,134.890909091,139.763636364,141.054545455,146.218181818,174.509090909,192.446428571,140.928571429,134.890909091,139.763636364,141.054545455,146.218181818,174.509090909,192.446428571
20,111.677419355,102.6,103.566666667,108.933333333,102.903225806,84.6774193548,81.5483870968,111.677419355,102.6,103.566666667,108.933333333,102.903225806,84.6774193548,81.5483870968
21,67.756097561,69.1951219512,70.4634146341,74.619047619,88.0243902439,108.452380952,110.428571429,67.756097561,69.1951219512,70.4634146341,74.619047619,88.0243902439,108.452380952,110.428571429
22,75.2033898305,72.2203389831,71.868852459,71.9322033898,78.2459016393,78.3448275862,71.5573770492,75.2033898305,72.2203389831,71.868852459,71.9322033898,78.2459016393,78.3448275862,71.5573770492
23,130.37254902,127.795918367,140.14,132.38,134.62745098,61.0204081633,57.1,130.37254902,127.795918367,140.14,132.38,134.62745098,61.0204081633,57.1
24,55.4324324324,55.9166666667,65.1388888889,62.0555555556,76.1666666667,101.885714286,97.9444444444,55.4324324324,55.9166666667,65.1388888889,62.0555555556,76.1666666667,101.885714286,97.9444444444
25,85.1739130435,94.1470588235,91.2058823529,92.4705882353,103.75,108.417910448,99.7205882353,85.1739130435,94.1470588235,91.2058823529,92.4705882353,103.75,108.417910448,99.7205882353
26,48.375,48.9090909091,47.5636363636,53.6727272727,47.0909090909,84.1090909091,84.6428571429,48.375,48.9090909091,47.5636363636,53.6727272727,47.0909090909,84.1090909091,84.6428571429
27,65.1607142857,65.0363636364,64.3035714286,63.1785714286,64.6071428571,65.4074074074,61.8571428571,65.1607142857,65.0363636364,64.3035714286,63.1785714286,64.6071428571,65.4074074074,61.8571428571
28,48.1612903226,55.7049180328,54.3114754098,54.8095238095,62.5396825397,68.1774193548,68.5873015873,48.1612903226,55.7049180328,54.3114754098,54.8095238095,62.5396825397,68.1774193548,68.5873015873
29,60.9333333333,59.1395348837,60.1666666667,62.5454545455,80.4523809524,114.547619048,100.25,60.9333333333,59.1395348837,60.1666666667,62.5454545455,80.4523809524,114.547619048,100.25
30,56.2,57.6764705882,59.4117647059,50.9411764706,64.6857142857,59.4857142857,47.9714285714,56.2,57.6764705882,59.4117647059,50.9411764706,64.6857142857,59.4857142857,47.9714285714
31,330.733333333,332.466666667,353.933333333,338.933333333,378.866666667,539.6,549.466666667,330.733333333,332.466666667,353.933333333,338.933333333,378.866666667,539.6,549.466666667
32,371.653061224,367.6875,387.020408163,369.795918367,367.897959184,172.375,122.530612245,371.653061224,367.6875,387.020408163,369.795918367,367.897959184,172.375,122.530612245
33,55.7692307692,51.1666666667,57.25,58.3076923077,66.5384615385,83.8461538462,71.1538461538,55.7692307692,51.1666666667,57.25,58.3076923077,66.5384615385,83.8461538462,71.1538461538
34,258.214285714,265.975609756,276.35,272.175,329.325,377.219512195,312.833333333,258.214285714,265.975609756,276.35,272.175,329.325,377.219512195,312.833333333
35,148.137254902,149.44,147.62,167.96,150.666666667,213.58,229.078431373,148.137254902,149.44,147.62,167.96,150.666666667,213.58,229.078431373
36,52.56,50.6,51.66,49.96,53.56,68.8367346939,66.98,52.56,50.6,51.66,49.96,53.56,68.8367346939,66.98
37,119.637931034,127.894736842,132.637931034,132.586206897,159.413793103,169.789473684,137.017241379,119.637931034,127.894736842,132.637931034,132.586206897,159.413793103,169.789473684,137.017241379
38,68.5098039216,87.0,71.6,72.26,76.3,43.2244897959,39.76,68.5098039216,87.0,71.6,72.26,76.3,43.2244897959,39.76
39,155.470588235,153.392156863,148.117647059,148.339622642,168.288461538,205.588235294,204.352941176,155.470588235,153.392156863,148.117647059,148.339622642,168.288461538,205.588235294,204.352941176
40,84.65,95.8421052632,81.4210526316,87.5789473684,90.2105263158,99.0,104.6,84.65,95.8421052632,81.4210526316,87.5789473684,90.2105263158,99.0,104.6
41,130.517241379,127.771929825,142.034482759,140.275862069,196.396551724,255.614035088,214.465517241,130.517241379,127.771929825,142.034482759,140.275862069,196.396551724,255.614035088,214.465517241
42,64.6296296296,60.1923076923,66.5416666667,62.4230769231,67.3461538462,72.1923076923,70.3461538462,64.6296296296,60.1923076923,66.5416666667,62.4230769231,67.3461538462,72.1923076923,70.3461538462
43,75.7428571429,67.1764705882,74.0588235294,70.9714285714,113.885714286,90.1714285714,88.3714285714,75.7428571429,67.1764705882,74.0588235294,70.9714285714,113.885714286,90.1714285714,88.3714285714
44,44.4166666667,43.7714285714,43.5833333333,47.3888888889,47.6944444444,58.0277777778,62.0,44.4166666667,43.7714285714,43.5833333333,47.3888888889,47.6944444444,58.0277777778,62.0
45,38.0,45.5384615385,42.0,44.1538461538,57.9230769231,72.4615384615,63.5384615385,38.0,45.5384615385,42.0,44.1538461538,57.9230769231,72.4615384615,63.5384615385
46,130.56,125.387755102,127.16,124.6,125.68,127.244897959,123.84,130.56,125.387755102,127.16,124.6,125.68,127.244897959,123.84
47,132.5,143.642857143,129.6875,135.066666667,127.266666667,76.7142857143,86.4285714286,132.5,143.642857143,129.6875,135.066666667,127.266666667,76.7142857143,86.4285714286
48,414.142857143,421.769230769,414.615384615,399.285714286,456.857142857,492.428571429,501.071428571,414.142857143,421.769230769,414.615384615,399.285714286,456.857142857,492.428571429,501.071428571
49,358.425531915,355.844444444,381.673913043,381.531914894,382.0,501.695652174,518.978723404,358.425531915,355.844444444,381.673913043,381.531914894,382.0,501.695652174,518.978723404
50,67.2,62.5714285714,62.5,63.9285714286,63.5,67.5714285714,77.4,67.2,62.5714285714,62.5,63.9285714286,63.5,67.5714285714,77.4
51,76.6607142857,76.3272727273,75.4909090909,67.2931034483,68.6551724138,37.9821428571,34.1754385965,76.6607142857,76.3272727273,75.4909090909,67.2931034483,68.6551724138,37.9821428571,34.1754385965
52,52.4166666667,49.2571428571,50.5714285714,54.4571428571,74.5428571429,104.2,107.542857143,52.4166666667,49.2571428571,50.5714285714,54.4571428571,74.5428571429,104.2,107.542857143
53,144.95,143.315789474,149.578947368,150.947368421,164.15,148.8,136.5,144.95,143.315789474,149.578947368,150.947368421,164.15,148.8,136.5
54,236.44,228.020408163,234.979591837,235.204081633,233.714285714,231.8125,237.816326531,236.44,228.020408163,234.979591837,235.204081633,233.714285714,231.8125,237.816326531
55,266.225,281.948717949,284.769230769,279.487179487,322.375,273.425,259.95,266.225,281.948717949,284.769230769,279.487179487,322.375,273.425,259.95
56,51.8405797101,56.5441176471,59.3582089552,56.0441176471,61.1029411765,70.4179104478,63.0147058824,51.8405797101,56.5441176471,59.3582089552,56.0441176471,61.1029411765,70.4179104478,63.0147058824
57,180.724137931,171.192982456,187.0,187.827586207,195.086206897,183.456140351,173.672413793,180.724137931,171.192982456,187.0,187.827586207,195.086206897,183.456140351,173.672413793
58,1271.28301887,1239.09615385,1248.71153846,1246.19230769,1304.41509434,1410.11538462,1362.32075472,1271.28301887,1239.09615385,1248.71153846,1246.19230769,1304.41509434,1410.11538462,1362.32075472
59,149.35,141.157894737,162.263157895,167.210526316,209.65,161.4,158.25,149.35,141.157894737,162.263157895,167.210526316,209.65,161.4,158.25
60,90.1052631579,90.3214285714,89.7857142857,93.5892857143,99.4736842105,96.25,90.6666666667,90.1052631579,90.3214285714,89.7857142857,93.5892857143,99.4736842105,96.25,90.6666666667
61,60.92,61.25,60.9166666667,56.52,64.04,66.24,66.8,60.92,61.25,60.9166666667,56.52,64.04,66.24,66.8
62,87.2615384615,91.421875,90.375,89.6875,100.765625,110.09375,107.630769231,87.2615384615,91.421875,90.375,89.6875,100.765625,110.09375,107.630769231
63,220.954545455,259.80952381,214.523809524,219.714285714,216.818181818,241.272727273,272.454545455,220.954545455,259.80952381,214.523809524,219.714285714,216.818181818,241.272727273,272.454545455
64,112.285714286,122.371428571,120.638888889,98.8378378378,98.9473684211,91.0857142857,82.6944444444,112.285714286,122.371428571,120.638888889,98.8378378378,98.9473684211,91.0857142857,82.6944444444
65,318.804347826,297.777777778,287.466666667,298.222222222,337.434782609,559.844444444,571.608695652,318.804347826,297.777777778,287.466666667,298.222222222,337.434782609,559.844444444,571.608695652
66,45.6470588235,40.74,46.34,51.7551020408,74.2653061224,63.1666666667,55.9795918367,45.6470588235,40.74,46.34,51.7551020408,74.2653061224,63.1666666667,55.9795918367
67,74.1875,79.9,83.0967741935,87.0322580645,103.451612903,128.387096774,119.8125,74.1875,79.9,83.0967741935,87.0322580645,103.451612903,128.387096774,119.8125
68,55.875,47.9333333333,55.3333333333,55.8,54.6,58.0,57.0666666667,55.875,47.9333333333,55.3333333333,55.8,54.6,58.0,57.0666666667
69,81.2222222222,82.3461538462,83.9259259259,90.16,100.56,108.0,94.2962962963,81.2222222222,82.3461538462,83.9259259259,90.16,100.56,108.0,94.2962962963
70,50.9444444444,47.9411764706,49.8235294118,46.3529411765,53.7222222222,76.3888888889,71.6666666667,50.9444444444,47.9411764706,49.8235294118,46.3529411765,53.7222222222,76.3888888889,71.6666666667
71,93.825,92.6315789474,92.6052631579,97.1891891892,107.263157895,85.0789473684,77.025,93.825,92.6315789474,92.6052631579,97.1891891892,107.263157895,85.0789473684,77.025
72,395.666666667,366.340425532,363.829787234,362.729166667,381.957446809,434.063829787,426.6875,395.666666667,366.340425532,363.829787234,362.729166667,381.957446809,434.063829787,426.6875
73,86.3076923077,87.8333333333,81.25,103.083333333,92.3333333333,96.0,99.0769230769,86.3076923077,87.8333333333,81.25,103.083333333,92.3333333333,96.0,99.0769230769
74,86.2926829268,83.1282051282,87.575,89.325,93.8780487805,113.634146341,105.073170732,86.2926829268,83.1282051282,87.575,89.325,93.8780487805,113.634146341,105.073170732
75,46.8666666667,49.4285714286,53.6153846154,49.1538461538,53.3571428571,41.8125,54.5714285714,46.8666666667,49.4285714286,53.6153846154,49.1538461538,53.3571428571,41.8125,54.5714285714
76,63.5714285714,52.5588235294,54.1176470588,53.3529411765,62.6176470588,98.9090909091,80.3636363636,63.5714285714,52.5588235294,54.1176470588,53.3529411765,62.6176470588,98.9090909091,80.3636363636
77,93.0416666667,84.347826087,100.043478261,92.7826086957,111.739130435,91.9565217391,106.826086957,93.0416666667,84.347826087,100.043478261,92.7826086957,111.739130435,91.9565217391,106.826086957
78,51.9230769231,53.2,43.7692307692,51.6923076923,48.8461538462,49.4615384615,51.3461538462,51.9230769231,53.2,43.7692307692,51.6923076923,48.8461538462,49.4615384615,51.3461538462
79,118.06557377,120.566666667,118.233333333,115.393442623,112.852459016,44.15,40.8666666667,118.06557377,120.566666667,118.233333333,115.393442623,112.852459016,44.15,40.8666666667
80,54.9130434783,51.2272727273,53.9545454545,58.9047619048,53.8095238095,65.1363636364,66.0434782609,54.9130434783,51.2272727273,53.9545454545,58.9047619048,53.8095238095,65.1363636364,66.0434782609
81,87.6304347826,86.2444444444,79.7608695652,81.6739130435,75.3043478261,79.5111111111,81.5869565217,87.6304347826,86.2444444444,79.7608695652,81.6739130435,75.3043478261,79.5111111111,81.5869565217
82,81.8059701493,77.2941176471,78.9852941176,76.7941176471,83.3823529412,65.9545454545,62.5147058824,81.8059701493,77.2941176471,78.9852941176,76.7941176471,83.3823529412,65.9545454545,62.5147058824
83,75.3088235294,79.1194029851,79.4117647059,78.8823529412,95.1911764706,105.606060606,101.985074627,75.3088235294,79.1194029851,79.4117647059,78.8823529412,95.1911764706,105.606060606,101.985074627
84,134.189189189,142.416666667,146.138888889,158.138888889,178.6,214.648648649,212.675675676,134.189189189,142.416666667,146.138888889,158.138888889,178.6,214.648648649,212.675675676
85,70.5797101449,74.5882352941,70.3768115942,71.3913043478,84.652173913,98.9411764706,94.0,70.5797101449,74.5882352941,70.3768115942,71.3913043478,84.652173913,98.9411764706,94.0
86,102.759259259,105.037735849,99.2641509434,96.962962963,109.754716981,130.603773585,135.12962963,102.759259259,105.037735849,99.2641509434,96.962962963,109.754716981,130.603773585,135.12962963
87,123.425531915,123.085106383,119.083333333,118.666666667,116.086956522,27.1333333333,30.7111111111,123.425531915,123.085106383,119.083333333,118.666666667,116.086956522,27.1333333333,30.7111111111
88,289.112676056,285.542857143,319.514285714,307.128571429,365.385714286,391.188405797,379.785714286,289.112676056,285.542857143,319.514285714,307.128571429,365.385714286,391.188405797,379.785714286
89,43.8431372549,42.6666666667,44.72,48.98,53.46,72.72,64.7647058824,43.8431372549,42.6666666667,44.72,48.98,53.46,72.72,64.7647058824
90,138.657142857,138.260869565,134.014492754,140.855072464,164.507246377,199.264705882,202.579710145,138.657142857,138.260869565,134.014492754,140.855072464,164.507246377,199.264705882,202.579710145
91,98.2941176471,87.0588235294,95.4117647059,90.5882352941,88.7058823529,111.941176471,123.0,98.2941176471,87.0588235294,95.4117647059,90.5882352941,88.7058823529,111.941176471,123.0
92,115.775510204,113.3125,114.551020408,122.571428571,138.94,214.770833333,200.918367347,115.775510204,113.3125,114.551020408,122.571428571,138.94,214.770833333,200.918367347
93,115.761904762,113.15,116.9,114.75,115.05,92.9047619048,83.4,115.761904762,113.15,116.9,114.75,115.05,92.9047619048,83.4
94,88.5416666667,70.7307692308,80.7083333333,75.9166666667,84.3333333333,64.2692307692,71.875,88.5416666667,70.7307692308,80.7083333333,75.9166666667,84.3333333333,64.2692307692,71.875
95,56.8275862069,52.9310344828,54.0689655172,56.6428571429,52.5862068966,51.5172413793,46.8275862069,56.8275862069,52.9310344828,54.0689655172,56.6428571429,52.5862068966,51.5172413793,46.8275862069
96,117.0,109.941176471,105.705882353,116.235294118,119.235294118,129.294117647,130.411764706,117.0,109.941176471,105.705882353,116.235294118,119.235294118,129.294117647,130.411764706
97,116.277777778,108.764705882,96.0588235294,105.555555556,103.055555556,94.0,112.666666667,116.277777778,108.764705882,96.0588235294,105.555555556,103.055555556,94.0,112.666666667
98,49.4375,45.96875,48.15625,47.375,52.34375,62.25,52.78125,49.4375,45.96875,48.15625,47.375,52.34375,62.25,52.78125
99,86.925,78.225,72.5897435897,69.6904761905,64.1794871795,46.7,61.325,86.925,78.225,72.5897435897,69.6904761905,64.1794871795,46.7,61.325
100,293.285714286,309.770833333,298.979591837,281.265306122,338.979591837,287.0625,189.93877551,293.285714286,309.770833333,298.979591837,281.265306122,338.979591837,287.0625,189.93877551
101,59.393442623,55.813559322,57.7931034483,52.6610169492,65.55,77.5833333333,77.4262295082,59.393442623,55.813559322,57.7931034483,52.6610169492,65.55,77.5833333333,77.4262295082
102,126.285714286,133.416666667,127.923076923,127.769230769,141.666666667,134.0,138.714285714,126.285714286,133.416666667,127.923076923,127.769230769,141.666666667,134.0,138.714285714
103,61.4545454545,68.7619047619,66.4761904762,66.4285714286,63.9545454545,77.8181818182,75.4545454545,61.4545454545,68.7619047619,66.4761904762,66.4285714286,63.9545454545,77.8181818182,75.4545454545
104,68.6764705882,77.7352941176,77.0588235294,77.3970588235,83.3235294118,75.4328358209,64.9852941176,68.6764705882,77.7352941176,77.0588235294,77.3970588235,83.3235294118,75.4328358209,64.9852941176
105,81.4285714286,85.3333333333,87.9710144928,88.3188405797,103.130434783,136.691176471,137.710144928,81.4285714286,85.3333333333,87.9710144928,88.3188405797,103.130434783,136.691176471,137.710144928
106,57.6470588235,54.32,56.42,54.04,55.12,52.2244897959,49.62,57.6470588235,54.32,56.42,54.04,55.12,52.2244897959,49.62
107,62.390625,63.0483870968,60.8412698413,64.7741935484,93.7741935484,155.580645161,125.421875,62.390625,63.0483870968,60.8412698413,64.7741935484,93.7741935484,155.580645161,125.421875
108,68.3965517241,69.2105263158,74.0517241379,73.5689655172,89.7931034483,99.8070175439,92.3965517241,68.3965517241,69.2105263158,74.0517241379,73.5689655172,89.7931034483,99.8070175439,92.3965517241
109,88.0454545455,83.0454545455,85.3636363636,86.6086956522,91.4545454545,87.7727272727,85.4545454545,88.0454545455,83.0454545455,85.3636363636,86.6086956522,91.4545454545,87.7727272727,85.4545454545
110,137.32,141.875,147.333333333,145.5,152.75,129.68,122.48,137.32,141.875,147.333333333,145.5,152.75,129.68,122.48
111,69.1071428571,63.9454545455,69.2181818182,66.3454545455,77.2727272727,69.6,66.7678571429,69.1071428571,63.9454545455,69.2181818182,66.3454545455,77.2727272727,69.6,66.7678571429
112,99.3333333333,94.1,96.64,91.6274509804,104.764705882,132.32,133.156862745,99.3333333333,94.1,96.64,91.6274509804,104.764705882,132.32,133.156862745
113,86.0,91.0833333333,82.4166666667,80.6956521739,79.32,59.8,68.24,86.0,91.0833333333,82.4166666667,80.6956521739,79.32,59.8,68.24
114,408.879310345,434.035087719,448.724137931,442.724137931,561.862068966,350.859649123,304.775862069,408.879310345,434.035087719,448.724137931,442.724137931,561.862068966,350.859649123,304.775862069
115,381.9,406.736842105,404.6,389.263157895,396.789473684,397.777777778,405.611111111,381.9,406.736842105,404.6,389.263157895,396.789473684,397.777777778,405.611111111
116,284.714285714,241.714285714,223.4,238.571428571,211.0,222.785714286,244.571428571,284.714285714,241.714285714,223.4,238.571428571,211.0,222.785714286,244.571428571
117,69.7551020408,68.9795918367,65.04,68.68,78.28,106.0,99.1,69.7551020408,68.9795918367,65.04,68.68,78.28,106.0,99.1
118,86.8181818182,80.6363636364,79.1818181818,78.3636363636,74.347826087,37.9090909091,43.5454545455,86.8181818182,80.6363636364,79.1818181818,78.3636363636,74.347826087,37.9090909091,43.5454545455
119,51.5428571429,51.0588235294,50.4411764706,50.9428571429,91.1714285714,120.314285714,69.9714285714,51.5428571429,51.0588235294,50.4411764706,50.9428571429,91.1714285714,120.314285714,69.9714285714
120,243.8,286.0,231.857142857,244.785714286,263.928571429,314.5,349.769230769,243.8,286.0,231.857142857,244.785714286,263.928571429,314.5,349.769230769
121,50.7014925373,50.4927536232,50.2941176471,53.7352941176,53.7101449275,56.2647058824,58.5942028986,50.7014925373,50.4927536232,50.2941176471,53.7352941176,53.7101449275,56.2647058824,58.5942028986
122,43.5,42.2857142857,46.4,46.0285714286,53.6,56.1428571429,56.6857142857,43.5,42.2857142857,46.4,46.0285714286,53.6,56.1428571429,56.6857142857
123,76.3148148148,75.3773584906,75.7735849057,80.2962962963,102.055555556,90.6981132075,84.8518518519,76.3148148148,75.3773584906,75.7735849057,80.2962962963,102.055555556,90.6981132075,84.8518518519
124,332.094339623,313.0,315.423076923,309.076923077,318.735849057,361.25,373.075471698,332.094339623,313.0,315.423076923,309.076923077,318.735849057,361.25,373.075471698
125,59.4857142857,61.2058823529,61.8823529412,53.2285714286,83.9714285714,112.057142857,86.7428571429,59.4857142857,61.2058823529,61.8823529412,53.2285714286,83.9714285714,112.057142857,86.7428571429
126,61.9090909091,48.28,47.0769230769,50.1428571429,50.6923076923,53.92,50.1666666667,61.9090909091,48.28,47.0769230769,50.1428571429,50.6923076923,53.92,50.1666666667
127,40.2444444444,44.4666666667,50.0217391304,55.0666666667,56.7173913043,76.2954545455,71.0666666667,40.2444444444,44.4666666667,50.0217391304,55.0666666667,56.7173913043,76.2954545455,71.0666666667
128,40.5777777778,42.976744186,45.4651162791,44.4186046512,55.0,67.5581395349,67.8095238095,40.5777777778,42.976744186,45.4651162791,44.4186046512,55.0,67.5581395349,67.8095238095
129,182.0,168.448979592,184.4,191.98,219.72,268.224489796,266.92,182.0,168.448979592,184.4,191.98,219.72,268.224489796,266.92
130,225.1,222.102040816,220.0,226.632653061,232.571428571,283.5,303.306122449,225.1,222.102040816,220.0,226.632653061,232.571428571,283.5,303.306122449
131,56.5846153846,55.140625,55.984375,64.03125,60.09375,60.4603174603,60.6875,56.5846153846,55.140625,55.984375,64.03125,60.09375,60.4603174603,60.6875
132,56.0,50.5,55.5652173913,64.5652173913,69.8333333333,78.2083333333,69.625,56.0,50.5,55.5652173913,64.5652173913,69.8333333333,78.2083333333,69.625
133,67.0243902439,69.175,69.775,65.3902439024,66.243902439,39.2195121951,33.8536585366,67.0243902439,69.175,69.775,65.3902439024,66.243902439,39.2195121951,33.8536585366
134,197.153846154,197.884615385,203.884615385,200.88,209.166666667,179.958333333,170.384615385,197.153846154,197.884615385,203.884615385,200.88,209.166666667,179.958333333,170.384615385
135,120.379310345,124.857142857,120.071428571,115.551724138,127.034482759,118.551724138,117.275862069,120.379310345,124.857142857,120.071428571,115.551724138,127.034482759,118.551724138,117.275862069
136,61.1911764706,62.4776119403,61.9848484848,59.6515151515,62.5373134328,46.8059701493,46.7058823529,61.1911764706,62.4776119403,61.9848484848,59.6515151515,62.5373134328,46.8059701493,46.7058823529
137,69.0882352941,72.4242424242,70.8181818182,72.5454545455,77.9411764706,58.2058823529,52.3235294118,69.0882352941,72.4242424242,70.8181818182,72.5454545455,77.9411764706,58.2058823529,52.3235294118
138,196.0,205.279069767,200.136363636,196.136363636,214.444444444,161.727272727,146.909090909,196.0,205.279069767,200.136363636,196.136363636,214.444444444,161.727272727,146.909090909
139,48.8235294118,50.1194029851,46.25,50.5820895522,67.5454545455,90.7014925373,87.2537313433,48.8235294118,50.1194029851,46.25,50.5820895522,67.5454545455,90.7014925373,87.2537313433
140,291.68,289.25,305.083333333,293.166666667,298.083333333,160.12,164.72,291.68,289.25,305.083333333,293.166666667,298.083333333,160.12,164.72
141,46.9230769231,42.52,44.4,48.68,49.0,64.7307692308,69.6923076923,46.9230769231,42.52,44.4,48.68,49.0,64.7307692308,69.6923076923
142,509.555555556,515.117647059,513.235294118,443.647058824,481.647058824,236.0,255.777777778,509.555555556,515.117647059,513.235294118,443.647058824,481.647058824,236.0,255.777777778
143,60.75,62.0,63.09375,64.8125,62.875,69.0,61.5625,60.75,62.0,63.09375,64.8125,62.875,69.0,61.5625
144,83.3157894737,85.7777777778,79.6842105263,79.2105263158,100.210526316,142.631578947,148.052631579,83.3157894737,85.7777777778,79.6842105263,79.2105263158,100.210526316,142.631578947,148.052631579
145,69.6142857143,71.0142857143,72.2857142857,72.5652173913,79.2816901408,85.8714285714,83.1428571429,69.6142857143,71.0142857143,72.2857142857,72.5652173913,79.2816901408,85.8714285714,83.1428571429
146,421.265306122,402.854166667,407.375,425.354166667,462.081632653,591.6875,568.857142857,421.265306122,402.854166667,407.375,425.354166667,462.081632653,591.6875,568.857142857
147,109.529411765,102.714285714,111.714285714,114.387755102,112.428571429,95.1458333333,82.16,109.529411765,102.714285714,111.714285714,114.387755102,112.428571429,95.1458333333,82.16
148,71.2307692308,59.3846153846,62.6923076923,63.6153846154,74.7692307692,68.8461538462,70.3846153846,71.2307692308,59.3846153846,62.6923076923,63.6153846154,74.7692307692,68.8461538462,70.3846153846
149,120.36,118.333333333,112.166666667,117.043478261,139.125,159.75,139.48,120.36,118.333333333,112.166666667,117.043478261,139.125,159.75,139.48
150,66.75,68.1333333333,63.8666666667,65.9285714286,75.3333333333,107.266666667,96.5333333333,66.75,68.1333333333,63.8666666667,65.9285714286,75.3333333333,107.266666667,96.5333333333
151,86.0350877193,87.0,89.0877192982,93.1052631579,101.140350877,63.0535714286,62.9824561404,86.0350877193,87.0,89.0877192982,93.1052631579,101.140350877,63.0535714286,62.9824561404
152,48.4117647059,40.1818181818,49.125,50.0909090909,60.1176470588,55.7647058824,52.3823529412,48.4117647059,40.1818181818,49.125,50.0909090909,60.1176470588,55.7647058824,52.3823529412
153,60.9761904762,61.2682926829,62.0,66.4285714286,77.0238095238,92.5476190476,88.4761904762,60.9761904762,61.2682926829,62.0,66.4285714286,77.0238095238,92.5476190476,88.4761904762
154,63.0833333333,59.32,57.7142857143,55.6530612245,51.42,48.4,50.2291666667,63.0833333333,59.32,57.7142857143,55.6530612245,51.42,48.4,50.2291666667
155,132.485714286,129.735294118,153.117647059,135.514285714,185.771428571,153.914285714,122.571428571,132.485714286,129.735294118,153.117647059,135.514285714,185.771428571,153.914285714,122.571428571
156,148.2,149.857142857,154.571428571,150.428571429,147.4,172.0,169.933333333,148.2,149.857142857,154.571428571,150.428571429,147.4,172.0,169.933333333
157,58.884057971,62.2941176471,65.2058823529,67.8235294118,73.5441176471,88.1044776119,82.1029411765,58.884057971,62.2941176471,65.2058823529,67.8235294118,73.5441176471,88.1044776119,82.1029411765
158,54.4637681159,53.1764705882,53.6764705882,52.2835820896,54.5223880597,53.5294117647,52.9710144928,54.4637681159,53.1764705882,53.6764705882,52.2835820896,54.5223880597,53.5294117647,52.9710144928
159,68.1911764706,68.0606060606,68.0735294118,69.1449275362,77.8529411765,92.8235294118,93.4264705882,68.1911764706,68.0606060606,68.0735294118,69.1449275362,77.8529411765,92.8235294118,93.4264705882
160,270.020833333,283.3125,278.306122449,279.714285714,277.375,93.1276595745,90.1041666667,270.020833333,283.3125,278.306122449,279.714285714,277.375,93.1276595745,90.1041666667
161,59.8909090909,64.7962962963,63.6071428571,64.037037037,65.3148148148,60.25,65.4038461538,59.8909090909,64.7962962963,63.6071428571,64.037037037,65.3148148148,60.25,65.4038461538
